number,timestamp,blobGasUsed,excessBlobGas,blobGasPrice
22466132,2025-05-12T08:50:35.000Z,917504,0,1
22466133,2025-05-12T08:50:47.000Z,1179648,131072,1
22466134,2025-05-12T08:50:59.000Z,393216,524288,1
22466135,2025-05-12T08:51:11.000Z,0,131072,1
22466136,2025-05-12T08:51:23.000Z,0,0,1
22466137,2025-05-12T08:51:35.000Z,1048576,0,1
22466138,2025-05-12T08:51:47.000Z,393216,262144,1
22466139,2025-05-12T08:51:59.000Z,655360,0,1
22466140,2025-05-12T08:52:11.000Z,0,0,1
22466141,2025-05-12T08:52:23.000Z,786432,0,1
22466142,2025-05-12T08:52:35.000Z,0,0,1
22466143,2025-05-12T08:52:47.000Z,524288,0,1
22466144,2025-05-12T08:52:59.000Z,786432,0,1
22466145,2025-05-12T08:53:11.000Z,1179648,0,1
22466146,2025-05-12T08:53:23.000Z,786432,393216,1
22466147,2025-05-12T08:53:35.000Z,524288,393216,1
22466148,2025-05-12T08:53:47.000Z,786432,131072,1
22466149,2025-05-12T08:53:59.000Z,0,131072,1
22466150,2025-05-12T08:54:11.000Z,0,0,1
22466151,2025-05-12T08:54:23.000Z,1048576,0,1
22466152,2025-05-12T08:54:35.000Z,1179648,262144,1
22466153,2025-05-12T08:54:47.000Z,393216,655360,1
22466154,2025-05-12T08:54:59.000Z,524288,262144,1
22466155,2025-05-12T08:55:11.000Z,0,0,1
22466156,2025-05-12T08:55:23.000Z,0,0,1
22466157,2025-05-12T08:55:35.000Z,0,0,1
22466158,2025-05-12T08:55:47.000Z,917504,0,1
22466159,2025-05-12T08:55:59.000Z,393216,131072,1
22466160,2025-05-12T08:56:11.000Z,786432,0,1
22466161,2025-05-12T08:56:23.000Z,786432,0,1
22466162,2025-05-12T08:56:35.000Z,0,0,1
22466163,2025-05-12T08:56:47.000Z,0,0,1
22466164,2025-05-12T08:56:59.000Z,917504,0,1
22466165,2025-05-12T08:57:11.000Z,0,131072,1
22466166,2025-05-12T08:57:23.000Z,786432,0,1
22466167,2025-05-12T08:57:35.000Z,524288,0,1
22466168,2025-05-12T08:57:47.000Z,1048576,0,1
22466169,2025-05-12T08:57:59.000Z,393216,262144,1
22466170,2025-05-12T08:58:11.000Z,131072,0,1
22466171,2025-05-12T08:58:23.000Z,0,0,1
22466172,2025-05-12T08:58:35.000Z,393216,0,1
22466173,2025-05-12T08:58:47.000Z,0,0,1
22466174,2025-05-12T08:58:59.000Z,393216,0,1
22466175,2025-05-12T08:59:11.000Z,1048576,0,1
22466176,2025-05-12T08:59:23.000Z,786432,262144,1
22466177,2025-05-12T08:59:35.000Z,0,262144,1
22466178,2025-05-12T08:59:47.000Z,1179648,0,1
22466179,2025-05-12T08:59:59.000Z,524288,393216,1
22466180,2025-05-12T09:00:11.000Z,786432,131072,1
22466181,2025-05-12T09:00:23.000Z,0,131072,1
22466182,2025-05-12T09:00:35.000Z,786432,0,1
22466183,2025-05-12T09:00:47.000Z,0,0,1
22466184,2025-05-12T09:00:59.000Z,393216,0,1
22466185,2025-05-12T09:01:11.000Z,393216,0,1
22466186,2025-05-12T09:01:23.000Z,131072,0,1
22466187,2025-05-12T09:01:35.000Z,0,0,1
22466188,2025-05-12T09:01:47.000Z,0,0,1
22466189,2025-05-12T09:01:59.000Z,1179648,0,1
22466190,2025-05-12T09:02:11.000Z,786432,393216,1
22466191,2025-05-12T09:02:35.000Z,786432,393216,1
22466192,2025-05-12T09:02:47.000Z,0,393216,1
22466193,2025-05-12T09:02:59.000Z,524288,0,1
22466194,2025-05-12T09:03:11.000Z,393216,0,1
22466195,2025-05-12T09:03:23.000Z,0,0,1
22466196,2025-05-12T09:03:35.000Z,0,0,1
22466197,2025-05-12T09:03:47.000Z,524288,0,1
22466198,2025-05-12T09:03:59.000Z,786432,0,1
22466199,2025-05-12T09:04:11.000Z,0,0,1
22466200,2025-05-12T09:04:23.000Z,131072,0,1
22466201,2025-05-12T09:04:35.000Z,786432,0,1
22466202,2025-05-12T09:04:47.000Z,786432,0,1
22466203,2025-05-12T09:04:59.000Z,1179648,0,1
22466204,2025-05-12T09:05:11.000Z,0,393216,1
22466205,2025-05-12T09:05:23.000Z,655360,0,1
22466206,2025-05-12T09:05:35.000Z,393216,0,1
22466207,2025-05-12T09:05:47.000Z,655360,0,1
22466208,2025-05-12T09:05:59.000Z,524288,0,1
22466209,2025-05-12T09:06:11.000Z,786432,0,1
22466210,2025-05-12T09:06:23.000Z,655360,0,1
22466211,2025-05-12T09:06:35.000Z,655360,0,1
22466212,2025-05-12T09:06:47.000Z,524288,0,1
22466213,2025-05-12T09:06:59.000Z,786432,0,1
22466214,2025-05-12T09:07:11.000Z,393216,0,1
22466215,2025-05-12T09:07:23.000Z,0,0,1
22466216,2025-05-12T09:07:35.000Z,1179648,0,1
22466217,2025-05-12T09:07:47.000Z,1179648,393216,1
22466218,2025-05-12T09:07:59.000Z,524288,786432,1
22466219,2025-05-12T09:08:11.000Z,0,524288,1
22466220,2025-05-12T09:08:47.000Z,786432,0,1
22466221,2025-05-12T09:08:59.000Z,786432,0,1
22466222,2025-05-12T09:09:11.000Z,655360,0,1
22466223,2025-05-12T09:09:23.000Z,655360,0,1
22466224,2025-05-12T09:09:35.000Z,393216,0,1
22466225,2025-05-12T09:09:47.000Z,0,0,1
22466226,2025-05-12T09:09:59.000Z,1048576,0,1
22466227,2025-05-12T09:10:11.000Z,393216,262144,1
22466228,2025-05-12T09:10:23.000Z,393216,0,1
22466229,2025-05-12T09:10:35.000Z,0,0,1
22466230,2025-05-12T09:10:47.000Z,393216,0,1
22466231,2025-05-12T09:10:59.000Z,655360,0,1
22466232,2025-05-12T09:11:11.000Z,0,0,1
22466233,2025-05-12T09:11:23.000Z,393216,0,1
22466234,2025-05-12T09:11:35.000Z,0,0,1
22466235,2025-05-12T09:11:47.000Z,1179648,0,1
22466236,2025-05-12T09:11:59.000Z,655360,393216,1
22466237,2025-05-12T09:12:11.000Z,786432,262144,1
22466238,2025-05-12T09:12:23.000Z,0,262144,1
22466239,2025-05-12T09:12:35.000Z,0,0,1
22466240,2025-05-12T09:12:47.000Z,0,0,1
22466241,2025-05-12T09:12:59.000Z,655360,0,1
22466242,2025-05-12T09:13:11.000Z,786432,0,1
22466243,2025-05-12T09:13:23.000Z,917504,0,1
22466244,2025-05-12T09:13:35.000Z,655360,131072,1
22466245,2025-05-12T09:13:47.000Z,786432,0,1
22466246,2025-05-12T09:13:59.000Z,0,0,1
22466247,2025-05-12T09:14:11.000Z,524288,0,1
22466248,2025-05-12T09:14:23.000Z,0,0,1
22466249,2025-05-12T09:14:47.000Z,1179648,0,1
22466250,2025-05-12T09:14:59.000Z,524288,393216,1
22466251,2025-05-12T09:15:11.000Z,786432,131072,1
22466252,2025-05-12T09:15:23.000Z,1048576,131072,1
22466253,2025-05-12T09:15:35.000Z,0,393216,1
22466254,2025-05-12T09:15:47.000Z,0,0,1
22466255,2025-05-12T09:15:59.000Z,524288,0,1
22466256,2025-05-12T09:16:11.000Z,786432,0,1
22466257,2025-05-12T09:16:23.000Z,1048576,0,1
22466258,2025-05-12T09:16:35.000Z,393216,262144,1
22466259,2025-05-12T09:16:47.000Z,131072,0,1
22466260,2025-05-12T09:16:59.000Z,786432,0,1
22466261,2025-05-12T09:17:11.000Z,393216,0,1
22466262,2025-05-12T09:17:23.000Z,0,0,1
22466263,2025-05-12T09:17:35.000Z,655360,0,1
22466264,2025-05-12T09:17:47.000Z,393216,0,1
22466265,2025-05-12T09:17:59.000Z,0,0,1
22466266,2025-05-12T09:18:11.000Z,0,0,1
22466267,2025-05-12T09:18:23.000Z,786432,0,1
22466268,2025-05-12T09:18:35.000Z,0,0,1
22466269,2025-05-12T09:18:47.000Z,524288,0,1
22466270,2025-05-12T09:18:59.000Z,393216,0,1
22466271,2025-05-12T09:19:11.000Z,393216,0,1
22466272,2025-05-12T09:19:23.000Z,0,0,1
22466273,2025-05-12T09:19:35.000Z,524288,0,1
22466274,2025-05-12T09:19:47.000Z,786432,0,1
22466275,2025-05-12T09:19:59.000Z,393216,0,1
22466276,2025-05-12T09:20:11.000Z,262144,0,1
22466277,2025-05-12T09:20:23.000Z,524288,0,1
22466278,2025-05-12T09:20:35.000Z,0,0,1
22466279,2025-05-12T09:20:47.000Z,524288,0,1
22466280,2025-05-12T09:20:59.000Z,786432,0,1
22466281,2025-05-12T09:21:11.000Z,393216,0,1
22466282,2025-05-12T09:21:23.000Z,524288,0,1
22466283,2025-05-12T09:21:35.000Z,0,0,1
22466284,2025-05-12T09:21:47.000Z,524288,0,1
22466285,2025-05-12T09:21:59.000Z,786432,0,1
22466286,2025-05-12T09:22:11.000Z,917504,0,1
22466287,2025-05-12T09:22:23.000Z,0,131072,1
22466288,2025-05-12T09:22:47.000Z,917504,0,1
22466289,2025-05-12T09:22:59.000Z,0,131072,1
22466290,2025-05-12T09:23:11.000Z,393216,0,1
22466291,2025-05-12T09:23:23.000Z,1048576,0,1
22466292,2025-05-12T09:23:35.000Z,393216,262144,1
22466293,2025-05-12T09:23:47.000Z,786432,0,1
22466294,2025-05-12T09:23:59.000Z,0,0,1
22466295,2025-05-12T09:24:11.000Z,655360,0,1
22466296,2025-05-12T09:24:23.000Z,131072,0,1
22466297,2025-05-12T09:24:35.000Z,0,0,1
22466298,2025-05-12T09:24:47.000Z,786432,0,1
22466299,2025-05-12T09:24:59.000Z,393216,0,1
22466300,2025-05-12T09:25:11.000Z,393216,0,1
22466301,2025-05-12T09:25:23.000Z,917504,0,1
22466302,2025-05-12T09:25:35.000Z,393216,131072,1
22466303,2025-05-12T09:25:47.000Z,0,0,1
22466304,2025-05-12T09:25:59.000Z,524288,0,1
22466305,2025-05-12T09:26:11.000Z,786432,0,1
22466306,2025-05-12T09:26:23.000Z,524288,0,1
22466307,2025-05-12T09:26:35.000Z,393216,0,1
22466308,2025-05-12T09:26:47.000Z,524288,0,1
22466309,2025-05-12T09:26:59.000Z,393216,0,1
22466310,2025-05-12T09:27:11.000Z,0,0,1
22466311,2025-05-12T09:27:23.000Z,786432,0,1
22466312,2025-05-12T09:27:35.000Z,393216,0,1
22466313,2025-05-12T09:27:47.000Z,524288,0,1
22466314,2025-05-12T09:27:59.000Z,524288,0,1
22466315,2025-05-12T09:28:11.000Z,655360,0,1
22466316,2025-05-12T09:28:23.000Z,0,0,1
22466317,2025-05-12T09:28:35.000Z,393216,0,1
22466318,2025-05-12T09:28:47.000Z,131072,0,1
22466319,2025-05-12T09:28:59.000Z,786432,0,1
22466320,2025-05-12T09:29:11.000Z,0,0,1
22466321,2025-05-12T09:29:23.000Z,524288,0,1
22466322,2025-05-12T09:29:35.000Z,0,0,1
22466323,2025-05-12T09:29:47.000Z,917504,0,1
22466324,2025-05-12T09:29:59.000Z,0,131072,1
22466325,2025-05-12T09:30:11.000Z,0,0,1
22466326,2025-05-12T09:30:23.000Z,917504,0,1
22466327,2025-05-12T09:30:35.000Z,524288,131072,1
22466328,2025-05-12T09:30:47.000Z,786432,0,1
22466329,2025-05-12T09:30:59.000Z,0,0,1
22466330,2025-05-12T09:31:11.000Z,524288,0,1
22466331,2025-05-12T09:31:23.000Z,0,0,1
22466332,2025-05-12T09:31:35.000Z,786432,0,1
22466333,2025-05-12T09:31:47.000Z,0,0,1
22466334,2025-05-12T09:31:59.000Z,1048576,0,1
22466335,2025-05-12T09:32:11.000Z,0,262144,1
22466336,2025-05-12T09:32:23.000Z,0,0,1
22466337,2025-05-12T09:32:35.000Z,786432,0,1
22466338,2025-05-12T09:32:47.000Z,786432,0,1
22466339,2025-05-12T09:32:59.000Z,655360,0,1
22466340,2025-05-12T09:33:11.000Z,1048576,0,1
22466341,2025-05-12T09:33:23.000Z,1179648,262144,1
22466342,2025-05-12T09:33:35.000Z,655360,655360,1
22466343,2025-05-12T09:33:47.000Z,0,524288,1
22466344,2025-05-12T09:33:59.000Z,393216,0,1
22466345,2025-05-12T09:34:11.000Z,393216,0,1
22466346,2025-05-12T09:34:23.000Z,655360,0,1
22466347,2025-05-12T09:34:35.000Z,786432,0,1
22466348,2025-05-12T09:34:47.000Z,393216,0,1
22466349,2025-05-12T09:34:59.000Z,0,0,1
22466350,2025-05-12T09:35:11.000Z,262144,0,1
22466351,2025-05-12T09:35:23.000Z,1048576,0,1
22466352,2025-05-12T09:35:35.000Z,786432,262144,1
22466353,2025-05-12T09:35:47.000Z,655360,262144,1
22466354,2025-05-12T09:35:59.000Z,0,131072,1
22466355,2025-05-12T09:36:11.000Z,786432,0,1
22466356,2025-05-12T09:36:23.000Z,1179648,0,1
22466357,2025-05-12T09:36:35.000Z,0,393216,1
22466358,2025-05-12T09:36:47.000Z,786432,0,1
22466359,2025-05-12T09:36:59.000Z,0,0,1
22466360,2025-05-12T09:37:11.000Z,131072,0,1
22466361,2025-05-12T09:37:23.000Z,1179648,0,1
22466362,2025-05-12T09:37:35.000Z,0,393216,1
22466363,2025-05-12T09:37:47.000Z,524288,0,1
22466364,2025-05-12T09:37:59.000Z,1179648,0,1
22466365,2025-05-12T09:38:11.000Z,0,393216,1
22466366,2025-05-12T09:38:23.000Z,0,0,1
22466367,2025-05-12T09:38:35.000Z,1179648,0,1
22466368,2025-05-12T09:38:47.000Z,524288,393216,1
22466369,2025-05-12T09:38:59.000Z,0,131072,1
22466370,2025-05-12T09:39:11.000Z,0,0,1
22466371,2025-05-12T09:39:23.000Z,1179648,0,1
22466372,2025-05-12T09:39:35.000Z,0,393216,1
22466373,2025-05-12T09:39:47.000Z,786432,0,1
22466374,2025-05-12T09:39:59.000Z,0,0,1
22466375,2025-05-12T09:40:11.000Z,0,0,1
22466376,2025-05-12T09:40:23.000Z,0,0,1
22466377,2025-05-12T09:40:35.000Z,655360,0,1
22466378,2025-05-12T09:40:47.000Z,917504,0,1
22466379,2025-05-12T09:40:59.000Z,786432,131072,1
22466380,2025-05-12T09:41:11.000Z,0,131072,1
22466381,2025-05-12T09:41:23.000Z,1179648,0,1
22466382,2025-05-12T09:41:35.000Z,393216,393216,1
22466383,2025-05-12T09:41:47.000Z,524288,0,1
22466384,2025-05-12T09:41:59.000Z,0,0,1
22466385,2025-05-12T09:42:11.000Z,0,0,1
22466386,2025-05-12T09:42:23.000Z,786432,0,1
22466387,2025-05-12T09:42:35.000Z,0,0,1
22466388,2025-05-12T09:42:47.000Z,917504,0,1
22466389,2025-05-12T09:42:59.000Z,786432,131072,1
22466390,2025-05-12T09:43:11.000Z,0,131072,1
22466391,2025-05-12T09:43:23.000Z,393216,0,1
22466392,2025-05-12T09:43:35.000Z,524288,0,1
22466393,2025-05-12T09:43:47.000Z,393216,0,1
22466394,2025-05-12T09:43:59.000Z,0,0,1
22466395,2025-05-12T09:44:11.000Z,393216,0,1
22466396,2025-05-12T09:44:23.000Z,524288,0,1
22466397,2025-05-12T09:44:35.000Z,0,0,1
22466398,2025-05-12T09:44:47.000Z,524288,0,1
22466399,2025-05-12T09:44:59.000Z,0,0,1
22466400,2025-05-12T09:45:11.000Z,524288,0,1
22466401,2025-05-12T09:45:23.000Z,524288,0,1
22466402,2025-05-12T09:45:35.000Z,1048576,0,1
22466403,2025-05-12T09:45:47.000Z,393216,262144,1
22466404,2025-05-12T09:45:59.000Z,393216,0,1
22466405,2025-05-12T09:46:11.000Z,0,0,1
22466406,2025-05-12T09:46:23.000Z,655360,0,1
22466407,2025-05-12T09:46:35.000Z,0,0,1
22466408,2025-05-12T09:46:47.000Z,1179648,0,1
22466409,2025-05-12T09:46:59.000Z,786432,393216,1
22466410,2025-05-12T09:47:11.000Z,524288,393216,1
22466411,2025-05-12T09:47:23.000Z,786432,131072,1
22466412,2025-05-12T09:47:35.000Z,655360,131072,1
22466413,2025-05-12T09:47:47.000Z,524288,0,1
22466414,2025-05-12T09:47:59.000Z,393216,0,1
22466415,2025-05-12T09:48:11.000Z,0,0,1
22466416,2025-05-12T09:48:23.000Z,524288,0,1
22466417,2025-05-12T09:48:35.000Z,524288,0,1
22466418,2025-05-12T09:48:47.000Z,786432,0,1
22466419,2025-05-12T09:48:59.000Z,393216,0,1
22466420,2025-05-12T09:49:11.000Z,524288,0,1
22466421,2025-05-12T09:49:23.000Z,0,0,1
22466422,2025-05-12T09:49:35.000Z,0,0,1
22466423,2025-05-12T09:49:47.000Z,0,0,1
22466424,2025-05-12T09:49:59.000Z,786432,0,1
22466425,2025-05-12T09:50:11.000Z,786432,0,1
22466426,2025-05-12T09:50:23.000Z,1179648,0,1
22466427,2025-05-12T09:50:35.000Z,1048576,393216,1
22466428,2025-05-12T09:50:47.000Z,131072,655360,1
22466429,2025-05-12T09:50:59.000Z,131072,0,1
22466430,2025-05-12T09:51:11.000Z,393216,0,1
22466431,2025-05-12T09:51:23.000Z,0,0,1
22466432,2025-05-12T09:51:35.000Z,786432,0,1
22466433,2025-05-12T09:51:47.000Z,262144,0,1
22466434,2025-05-12T09:51:59.000Z,0,0,1
22466435,2025-05-12T09:52:11.000Z,393216,0,1
22466436,2025-05-12T09:52:23.000Z,393216,0,1
22466437,2025-05-12T09:52:35.000Z,786432,0,1
22466438,2025-05-12T09:52:59.000Z,393216,0,1
22466439,2025-05-12T09:53:11.000Z,524288,0,1
22466440,2025-05-12T09:53:23.000Z,1179648,0,1
22466441,2025-05-12T09:53:35.000Z,1179648,393216,1
22466442,2025-05-12T09:53:47.000Z,917504,786432,1
22466443,2025-05-12T09:53:59.000Z,0,917504,1
22466444,2025-05-12T09:54:11.000Z,524288,131072,1
22466445,2025-05-12T09:54:23.000Z,786432,0,1
22466446,2025-05-12T09:54:35.000Z,1179648,0,1
22466447,2025-05-12T09:54:47.000Z,1179648,393216,1
22466448,2025-05-12T09:54:59.000Z,524288,786432,1
22466449,2025-05-12T09:55:11.000Z,786432,524288,1
22466450,2025-05-12T09:55:23.000Z,0,524288,1
22466451,2025-05-12T09:55:35.000Z,786432,0,1
22466452,2025-05-12T09:55:47.000Z,0,0,1
22466453,2025-05-12T09:55:59.000Z,0,0,1
22466454,2025-05-12T09:56:11.000Z,1048576,0,1
22466455,2025-05-12T09:56:23.000Z,1179648,262144,1
22466456,2025-05-12T09:56:35.000Z,524288,655360,1
22466457,2025-05-12T09:56:47.000Z,1179648,393216,1
22466458,2025-05-12T09:56:59.000Z,393216,786432,1
22466459,2025-05-12T09:57:11.000Z,393216,393216,1
22466460,2025-05-12T09:57:23.000Z,0,0,1
22466461,2025-05-12T09:57:35.000Z,524288,0,1
22466462,2025-05-12T09:57:47.000Z,131072,0,1
22466463,2025-05-12T09:57:59.000Z,1048576,0,1
22466464,2025-05-12T09:58:11.000Z,786432,262144,1
22466465,2025-05-12T09:58:23.000Z,393216,262144,1
22466466,2025-05-12T09:58:35.000Z,393216,0,1
22466467,2025-05-12T09:58:47.000Z,0,0,1
22466468,2025-05-12T09:58:59.000Z,0,0,1
22466469,2025-05-12T09:59:11.000Z,0,0,1
22466470,2025-05-12T09:59:23.000Z,0,0,1
22466471,2025-05-12T09:59:47.000Z,786432,0,1
22466472,2025-05-12T09:59:59.000Z,786432,0,1
22466473,2025-05-12T10:00:11.000Z,1048576,0,1
22466474,2025-05-12T10:00:23.000Z,917504,262144,1
22466475,2025-05-12T10:00:35.000Z,0,393216,1
22466476,2025-05-12T10:00:47.000Z,917504,0,1
22466477,2025-05-12T10:00:59.000Z,0,131072,1
22466478,2025-05-12T10:01:11.000Z,0,0,1
22466479,2025-05-12T10:01:23.000Z,0,0,1
22466480,2025-05-12T10:01:35.000Z,786432,0,1
22466481,2025-05-12T10:01:47.000Z,786432,0,1
22466482,2025-05-12T10:02:11.000Z,1179648,0,1
22466483,2025-05-12T10:02:23.000Z,655360,393216,1
22466484,2025-05-12T10:02:35.000Z,393216,262144,1
22466485,2025-05-12T10:02:47.000Z,0,0,1
22466486,2025-05-12T10:02:59.000Z,524288,0,1
22466487,2025-05-12T10:03:11.000Z,0,0,1
22466488,2025-05-12T10:03:23.000Z,786432,0,1
22466489,2025-05-12T10:03:35.000Z,524288,0,1
22466490,2025-05-12T10:03:47.000Z,393216,0,1
22466491,2025-05-12T10:03:59.000Z,0,0,1
22466492,2025-05-12T10:04:11.000Z,524288,0,1
22466493,2025-05-12T10:04:23.000Z,786432,0,1
22466494,2025-05-12T10:04:35.000Z,786432,0,1
22466495,2025-05-12T10:04:47.000Z,393216,0,1
22466496,2025-05-12T10:04:59.000Z,131072,0,1
22466497,2025-05-12T10:05:11.000Z,786432,0,1
22466498,2025-05-12T10:05:23.000Z,1179648,0,1
22466499,2025-05-12T10:05:35.000Z,786432,393216,1
22466500,2025-05-12T10:05:47.000Z,0,393216,1
22466501,2025-05-12T10:05:59.000Z,655360,0,1
22466502,2025-05-12T10:06:23.000Z,1179648,0,1
22466503,2025-05-12T10:06:35.000Z,524288,393216,1
22466504,2025-05-12T10:06:47.000Z,0,131072,1
22466505,2025-05-12T10:07:11.000Z,786432,0,1
22466506,2025-05-12T10:07:23.000Z,524288,0,1
22466507,2025-05-12T10:07:35.000Z,786432,0,1
22466508,2025-05-12T10:07:47.000Z,0,0,1
22466509,2025-05-12T10:07:59.000Z,524288,0,1
22466510,2025-05-12T10:08:11.000Z,786432,0,1
22466511,2025-05-12T10:08:23.000Z,1179648,0,1
22466512,2025-05-12T10:08:35.000Z,1179648,393216,1
22466513,2025-05-12T10:08:47.000Z,0,786432,1
22466514,2025-05-12T10:09:11.000Z,917504,0,1
22466515,2025-05-12T10:09:23.000Z,0,131072,1
22466516,2025-05-12T10:09:35.000Z,0,0,1
22466517,2025-05-12T10:09:47.000Z,1179648,0,1
22466518,2025-05-12T10:09:59.000Z,0,393216,1
22466519,2025-05-12T10:10:11.000Z,1179648,0,1
22466520,2025-05-12T10:10:23.000Z,393216,393216,1
22466521,2025-05-12T10:10:35.000Z,917504,0,1
22466522,2025-05-12T10:10:47.000Z,131072,131072,1
22466523,2025-05-12T10:10:59.000Z,393216,0,1
22466524,2025-05-12T10:11:11.000Z,393216,0,1
22466525,2025-05-12T10:11:23.000Z,1048576,0,1
22466526,2025-05-12T10:11:35.000Z,524288,262144,1
22466527,2025-05-12T10:11:47.000Z,0,0,1
22466528,2025-05-12T10:11:59.000Z,1179648,0,1
22466529,2025-05-12T10:12:11.000Z,0,393216,1
22466530,2025-05-12T10:12:23.000Z,786432,0,1
22466531,2025-05-12T10:12:35.000Z,0,0,1
22466532,2025-05-12T10:12:47.000Z,524288,0,1
22466533,2025-05-12T10:12:59.000Z,393216,0,1
22466534,2025-05-12T10:13:11.000Z,1179648,0,1
22466535,2025-05-12T10:13:23.000Z,262144,393216,1
22466536,2025-05-12T10:13:35.000Z,786432,0,1
22466537,2025-05-12T10:13:47.000Z,786432,0,1
22466538,2025-05-12T10:13:59.000Z,524288,0,1
22466539,2025-05-12T10:14:11.000Z,0,0,1
22466540,2025-05-12T10:14:23.000Z,393216,0,1
22466541,2025-05-12T10:14:35.000Z,131072,0,1
22466542,2025-05-12T10:14:47.000Z,786432,0,1
22466543,2025-05-12T10:14:59.000Z,0,0,1
22466544,2025-05-12T10:15:11.000Z,786432,0,1
22466545,2025-05-12T10:15:23.000Z,786432,0,1
22466546,2025-05-12T10:15:47.000Z,1048576,0,1
22466547,2025-05-12T10:15:59.000Z,131072,262144,1
22466548,2025-05-12T10:16:11.000Z,0,0,1
22466549,2025-05-12T10:16:23.000Z,786432,0,1
22466550,2025-05-12T10:16:35.000Z,0,0,1
22466551,2025-05-12T10:16:47.000Z,1179648,0,1
22466552,2025-05-12T10:16:59.000Z,1048576,393216,1
22466553,2025-05-12T10:17:11.000Z,0,655360,1
22466554,2025-05-12T10:17:23.000Z,1048576,0,1
22466555,2025-05-12T10:17:35.000Z,786432,262144,1
22466556,2025-05-12T10:17:47.000Z,393216,262144,1
22466557,2025-05-12T10:17:59.000Z,0,0,1
22466558,2025-05-12T10:18:11.000Z,524288,0,1
22466559,2025-05-12T10:18:23.000Z,0,0,1
22466560,2025-05-12T10:18:35.000Z,0,0,1
22466561,2025-05-12T10:18:47.000Z,1048576,0,1
22466562,2025-05-12T10:18:59.000Z,0,262144,1
22466563,2025-05-12T10:19:11.000Z,0,0,1
22466564,2025-05-12T10:19:23.000Z,786432,0,1
22466565,2025-05-12T10:19:35.000Z,917504,0,1
22466566,2025-05-12T10:19:47.000Z,1048576,131072,1
22466567,2025-05-12T10:19:59.000Z,524288,393216,1
22466568,2025-05-12T10:20:11.000Z,393216,131072,1
22466569,2025-05-12T10:20:23.000Z,393216,0,1
22466570,2025-05-12T10:20:35.000Z,0,0,1
22466571,2025-05-12T10:20:47.000Z,393216,0,1
22466572,2025-05-12T10:20:59.000Z,1179648,0,1
22466573,2025-05-12T10:21:11.000Z,524288,393216,1
22466574,2025-05-12T10:21:23.000Z,393216,131072,1
22466575,2025-05-12T10:21:35.000Z,393216,0,1
22466576,2025-05-12T10:21:47.000Z,0,0,1
22466577,2025-05-12T10:21:59.000Z,524288,0,1
22466578,2025-05-12T10:22:11.000Z,393216,0,1
22466579,2025-05-12T10:22:23.000Z,786432,0,1
22466580,2025-05-12T10:22:35.000Z,131072,0,1
22466581,2025-05-12T10:22:47.000Z,524288,0,1
22466582,2025-05-12T10:22:59.000Z,786432,0,1
22466583,2025-05-12T10:23:11.000Z,524288,0,1
22466584,2025-05-12T10:23:23.000Z,131072,0,1
22466585,2025-05-12T10:23:35.000Z,786432,0,1
22466586,2025-05-12T10:23:47.000Z,0,0,1
22466587,2025-05-12T10:23:59.000Z,786432,0,1
22466588,2025-05-12T10:24:11.000Z,786432,0,1
22466589,2025-05-12T10:24:23.000Z,524288,0,1
22466590,2025-05-12T10:24:35.000Z,393216,0,1
22466591,2025-05-12T10:24:47.000Z,0,0,1
22466592,2025-05-12T10:24:59.000Z,786432,0,1
22466593,2025-05-12T10:25:11.000Z,0,0,1
22466594,2025-05-12T10:25:23.000Z,524288,0,1
22466595,2025-05-12T10:25:35.000Z,1179648,0,1
22466596,2025-05-12T10:25:47.000Z,0,393216,1
22466597,2025-05-12T10:25:59.000Z,786432,0,1
22466598,2025-05-12T10:26:11.000Z,0,0,1
22466599,2025-05-12T10:26:23.000Z,0,0,1
22466600,2025-05-12T10:26:35.000Z,786432,0,1
22466601,2025-05-12T10:26:47.000Z,0,0,1
22466602,2025-05-12T10:26:59.000Z,655360,0,1
22466603,2025-05-12T10:27:11.000Z,0,0,1
22466604,2025-05-12T10:27:23.000Z,393216,0,1
22466605,2025-05-12T10:27:47.000Z,786432,0,1
22466606,2025-05-12T10:27:59.000Z,393216,0,1
22466607,2025-05-12T10:28:11.000Z,0,0,1
22466608,2025-05-12T10:28:23.000Z,655360,0,1
22466609,2025-05-12T10:28:35.000Z,1179648,0,1
22466610,2025-05-12T10:28:47.000Z,0,393216,1
22466611,2025-05-12T10:28:59.000Z,786432,0,1
22466612,2025-05-12T10:29:11.000Z,655360,0,1
